time,open,high,low,close,volume,symbol
2025-07-31,41.9,41.9,41.9,41.9,0,HAT
2025-08-01,41.9,41.9,41.9,41.9,0,HAT
2025-08-04,41.9,41.9,41.9,41.9,0,HAT
2025-08-05,37.89,39.75,37.89,39.75,400,HAT
2025-08-06,37.33,39.38,37.33,39.38,384,HAT
2025-08-07,39.38,39.38,39.38,39.38,0,HAT
2025-08-08,42.27,42.27,42.27,42.27,501,HAT
2025-08-11,42.27,42.27,42.27,42.27,0,HAT
2025-08-12,42.27,42.27,42.27,42.27,0,HAT
2025-08-13,42.27,42.27,42.27,42.27,0,HAT
2025-08-14,42.27,42.27,42.27,42.27,0,HAT
2025-08-15,42.27,42.27,42.27,42.27,0,HAT
2025-08-18,38.35,40.69,38.07,40.69,1600,HAT
2025-08-19,37.42,40.59,37.42,40.59,2101,HAT
2025-08-20,40.59,40.59,40.59,40.59,0,HAT
2025-08-21,39.19,39.19,39.19,39.19,100,HAT
2025-08-22,39.19,39.19,39.19,39.19,0,HAT
2025-08-25,39.19,39.19,39.19,39.19,1,HAT
2025-08-26,37.14,39.19,37.14,39.19,200,HAT
2025-08-27,39.19,39.19,39.19,39.19,40,HAT
2025-08-28,36.58,39.1,36.58,39.1,12100,HAT
2025-08-29,39.19,39.94,39.19,39.29,3691,HAT
2025-09-03,39.66,39.66,39.47,39.47,2108,HAT
2025-09-04,39.47,40.03,39.29,39.75,5473,HAT
2025-09-05,40.03,43.58,39.94,43.58,12800,HAT
2025-09-08,43.39,43.39,40.5,40.59,2363,HAT
2025-09-09,40.5,40.5,40.31,40.31,300,HAT
2025-09-10,40.31,40.31,40.31,40.31,13,HAT
2025-09-11,40.31,40.31,40.31,40.31,400,HAT
2025-09-12,40.13,40.13,40.13,40.13,400,HAT
2025-09-15,40.13,44.14,40.13,41.9,14111,HAT
2025-09-16,44.9,44.9,38.2,39.6,2538,HAT
2025-09-17,39.0,41.7,38.5,41.7,2900,HAT
2025-09-18,39.0,40.9,39.0,40.9,350,HAT
2025-09-19,38.2,38.2,38.2,38.2,110,HAT
2025-09-22,38.9,38.9,38.6,38.6,610,HAT
2025-09-23,36.2,38.6,36.2,38.6,1100,HAT
2025-09-24,38.6,38.6,38.6,38.6,1,HAT
2025-09-25,38.4,40.8,38.4,40.8,1500,HAT
2025-09-26,40.8,40.8,40.8,40.8,0,HAT
2025-10-03,37.2,40.3,37.1,40.3,2400,HAT
2025-10-08,38.0,38.0,37.8,38.0,1700,HAT
2025-10-09,38.0,38.0,37.4,37.4,1000,HAT
2025-10-10,37.9,37.9,37.0,37.0,200,HAT
2025-10-13,37.0,37.0,37.0,37.0,100,HAT
2025-10-14,36.9,36.9,36.9,36.9,100,HAT
2025-10-16,36.0,36.9,36.0,36.9,2100,HAT
2025-10-17,35.1,37.6,35.1,37.5,300,HAT
2025-10-21,34.1,37.5,34.1,37.5,600,HAT
2025-10-23,37.8,37.8,37.8,37.8,100,HAT
